feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16597619978181824,0.16580346934669637,0.007850923783244024
i9_health_Yes,0.15835484524732577,0.15801679866409413,0.007577892253852386
r1_1,0.15299007070501802,0.15346141545078282,0.006455617101420838
i2_health,0.10106083025032837,0.10107232796793206,0.0035096450204855334
week_number,0.0969315272881984,0.09716938101325183,0.003958860903356131
age,0.036554274776563034,0.03647362030046945,0.0013663826802023764
i9_health_Not sure,0.025893994027917363,0.025940687031710596,0.0023368970337153986
gender_Male,0.024622294177360952,0.024429133910161993,0.0019415327977928064
i11_health_Very unwilling,0.022345097766280696,0.02190595118043833,0.0027136387728602523
WCRex1_Very badly,0.021412006940567028,0.021454750262453137,0.0021904337379128314
household_size,0.01818972063188018,0.01814681914412147,9.412448908494831e-4
WCRex2_No confidence at all,0.01766432889472713,0.017518322641519618,0.0017820131016717923
vaccination_status_2,0.014382677963992908,0.01432780265399875,0.0012094291054588226
WCRex1_Somewhat well,0.010628254310157322,0.010404015210659492,0.0011303421499271513
r1_2,0.009727705302719979,0.00972190599312205,4.304286887656325e-4
cantril_ladder,0.009625001480942074,0.00957943737346723,3.7073750202989785e-4
vaccination_status_3,0.009520342058750008,0.009473492892595838,7.224730767438884e-4
i11_health_Somewhat unwilling,0.008366600068157549,0.008331432109538127,0.001010423678616455
i11_health_Somewhat willing,0.008187190849491604,0.008212360007322082,5.843356845538413e-4
region_South,0.00535342360220764,0.005359877116539517,4.7475564749463337e-4
employment_status_Retired,0.004433891542924854,0.004400802668774042,3.9288261409922535e-4
vaccination_status_1,0.004194563732605262,0.004216440041031195,3.9355624947065934e-4
region_Islands,0.0038041666986873557,0.003820789247728249,3.312358253032587e-4
employment_status_Not working,0.0037969244015674136,0.003798916942836154,3.755165176155605e-4
region_North east,0.003761035803160707,0.003706304195086018,3.967882183300743e-4
hl_covid_num,0.003404716889295119,0.003402647704629987,1.4952225520258814e-4
PHQ4_2_Not at all,0.0033879943411439066,0.003356307304703666,2.1804258678057207e-4
d1_comorbidities_Yes,0.003260513969147703,0.0032492078430568262,2.468845172501993e-4
vl_num,0.0032238480789148864,0.003226508178519919,1.6281829954477463e-4
PHQ4_4_Nearly every day,0.0029027343206102538,0.0029050653302170916,2.1703464348321187e-4
PHQ4_1_Several days,0.0027362101466630075,0.0027319807302885303,1.9933842040901207e-4
PHQ4_3_Not at all,0.0026544847073500786,0.002661238970212284,2.159254308381367e-4
PHQ4_4_Not at all,0.002523275589038475,0.0025034799657591214,2.1190083796766133e-4
PHQ4_2_Several days,0.0024168530885078335,0.002437365351339858,1.9261577267379803e-4
PHQ4_1_Not at all,0.002421896456217675,0.002393347592803243,1.6531509200945623e-4
WCRex2_A lot of confidence,0.0022602420403156874,0.0022381481412700127,1.779085437526621e-4
WCRex2_Not very much confidence,0.002201905137119187,0.0021936298359298166,1.4906625197467322e-4
region_North west,0.002186570463984183,0.002183902142000733,1.5626504698217027e-4
WCRex1_Somewhat badly,0.0021708676773105414,0.00217621935701564,1.4444106915088435e-4
WCRex1_Very well,0.0021681937025294857,0.002170617456677638,1.5744288099494712e-4
PHQ4_4_Several days,0.002097148559081825,0.0021179292565028144,1.1733809225610825e-4
PHQ4_3_Nearly every day,0.0020618155820893275,0.0020765712604838157,1.3499068796549477e-4
PHQ4_3_Several days,0.0020133340786204885,0.00201713499310467,1.453357350629081e-4
employment_status_Full time student,0.0016689043286100156,0.0016571241423620738,1.567887503636656e-4
employment_status_Part time employment,0.0016508867875217508,0.0016473868889620023,1.0720190442957983e-4
PHQ4_2_Nearly every day,0.001617200582788882,0.001622197338273632,9.679623815317632e-5
employment_status_Unemployed,0.0015971869645462476,0.0015838329240565883,1.1847575054337728e-4
PHQ4_1_Nearly every day,0.0015364175898699801,0.0015278465661524346,1.182163828219133e-4
i11_health_Not sure,0.0012389988220150112,0.0012406151227269103,1.907865630807908e-4
WCRex2_Don't know,0.001209493644474563,0.0011967174557507261,1.3347653466013989e-4
d1_comorbidities_Prefer_not_to_say,0.0010533610156623632,0.0010640521563215193,9.10981767159544e-5
PHQ4_3_Prefer not to say,0.0010246555463149984,0.001038696849897128,1.8518082539056429e-4
employment_status_Other,9.898038157754227e-4,9.872729466458574e-4,1.007211316690918e-4
PHQ4_1_Prefer not to say,9.954134077060012e-4,9.82810809450243e-4,1.4941522844703518e-4
PHQ4_4_Prefer not to say,7.972406159321844e-4,7.633773623294483e-4,1.307733980930805e-4
PHQ4_2_Prefer not to say,7.508637474930411e-4,7.475904146454001e-4,1.1935129863088017e-4
